,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf,param_clf__metric,param_clf__n_neighbors,param_clf__weights,param_mrmr,param_pca,param_sg,param_clf__C,param_clf__kernel,param_clf__solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,mean_test_score,std_test_score,rank_test_score
0,4.459093391895294,0.11877141512675073,0.08485934138298035,0.008512898972476464,"KNeighborsClassifier(metric='cosine', weights='distance')",euclidean,3.0,uniform,passthrough,PCA(n_components=0.999),"SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=401)",,,,"{'clf': KNeighborsClassifier(metric='cosine', weights='distance'), 'clf__metric': 'euclidean', 'clf__n_neighbors': 3, 'clf__weights': 'uniform', 'mrmr': 'passthrough', 'pca': PCA(n_components=0.999), 'sg': SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=401)}",0.8610446570972886,0.9385798842320581,0.8837750794272533,0.9662162162162162,0.8881707794751272,0.9031542764380293,0.8634605605429404,0.8794728663149716,0.8979842899679855,0.034510198893549726,9
1,4.38994425535202,0.2594339769993056,0.08206987380981445,0.014838887366260049,"KNeighborsClassifier(metric='cosine', weights='distance')",euclidean,3.0,distance,passthrough,PCA(n_components=0.999),"SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=401)",,,,"{'clf': KNeighborsClassifier(metric='cosine', weights='distance'), 'clf__metric': 'euclidean', 'clf__n_neighbors': 3, 'clf__weights': 'distance', 'mrmr': 'passthrough', 'pca': PCA(n_components=0.999), 'sg': SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=401)}",0.8955564416090732,0.9524687731209469,0.8905318361840101,0.972972972972973,0.8881707794751272,0.9140238416554206,0.8773494494318292,0.9022001390422443,0.9116592791864531,0.03153251217239762,2
2,3.8213639855384827,0.6172132681145718,0.10566693544387817,0.026226729916337937,"KNeighborsClassifier(metric='cosine', weights='distance')",euclidean,5.0,uniform,passthrough,PCA(n_components=0.999),"SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=401)",,,,"{'clf': KNeighborsClassifier(metric='cosine', weights='distance'), 'clf__metric': 'euclidean', 'clf__n_neighbors': 5, 'clf__weights': 'uniform', 'mrmr': 'passthrough', 'pca': PCA(n_components=0.999), 'sg': SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=401)}",0.8375863902179692,0.9086749793271534,0.8741404447926188,0.9384384384384384,0.8742818905862384,0.8819383324532066,0.8086188855639657,0.8590050300576617,0.8728355489296564,0.03747069772563725,17
3,4.153247743844986,0.2500758418006347,0.08380204439163208,0.01373926402217106,"KNeighborsClassifier(metric='cosine', weights='distance')",euclidean,5.0,distance,passthrough,PCA(n_components=0.999),"SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=401)",,,,"{'clf': KNeighborsClassifier(metric='cosine', weights='distance'), 'clf__metric': 'euclidean', 'clf__n_neighbors': 5, 'clf__weights': 'distance', 'mrmr': 'passthrough', 'pca': PCA(n_components=0.999), 'sg': SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=401)}",0.8701488569909622,0.9111774818296557,0.8766429472951213,0.924924924924925,0.8922835879357618,0.9066967865594867,0.8561677325979385,0.8842575553101869,0.8902874841805049,0.021510605291357048,15
4,3.6789728105068207,0.5733044044528115,0.1336526870727539,0.02754507017302734,"KNeighborsClassifier(metric='cosine', weights='distance')",euclidean,7.0,uniform,passthrough,PCA(n_components=0.999),"SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=401)",,,,"{'clf': KNeighborsClassifier(metric='cosine', weights='distance'), 'clf__metric': 'euclidean', 'clf__n_neighbors': 7, 'clf__weights': 'uniform', 'mrmr': 'passthrough', 'pca': PCA(n_components=0.999), 'sg': SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=401)}",0.8423710792131844,0.9180756843800323,0.8653980067023546,0.9090503547025286,0.8360099229664447,0.8614533826204307,0.8086188855639657,0.8183351735983315,0.857414061218409,0.037112592032472115,20
5,3.901187986135483,0.2705680102845323,0.0880981981754303,0.01967532786735548,"KNeighborsClassifier(metric='cosine', weights='distance')",euclidean,7.0,distance,passthrough,PCA(n_components=0.999),"SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=401)",,,,"{'clf': KNeighborsClassifier(metric='cosine', weights='distance'), 'clf__metric': 'euclidean', 'clf__n_neighbors': 7, 'clf__weights': 'distance', 'mrmr': 'passthrough', 'pca': PCA(n_components=0.999), 'sg': SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=401)}",0.8635699096225412,0.9246909953431692,0.8926589633111373,0.9384384384384384,0.8721547634591112,0.9066967865594867,0.8700566214868275,0.875930356193514,0.8930246043017782,0.025920816350041186,13
6,3.7631324231624603,0.45014627191334405,0.10692241787910461,0.015507740103391088,"KNeighborsClassifier(metric='cosine', weights='distance')",euclidean,9.0,uniform,passthrough,PCA(n_components=0.999),"SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=401)",,,,"{'clf': KNeighborsClassifier(metric='cosine', weights='distance'), 'clf__metric': 'euclidean', 'clf__n_neighbors': 9, 'clf__weights': 'uniform', 'mrmr': 'passthrough', 'pca': PCA(n_components=0.999), 'sg': SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=401)}",0.8284821903242955,0.9319645732689211,0.8684173303738522,0.9079568699133918,0.8055283544413979,0.8336756048426529,0.8224906608773885,0.8218776837197891,0.8525491584702111,0.04274818725582675,22
7,4.079194128513336,0.2663559214802223,0.09259486198425293,0.020735002400214832,"KNeighborsClassifier(metric='cosine', weights='distance')",euclidean,9.0,distance,passthrough,PCA(n_components=0.999),"SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=401)",,,,"{'clf': KNeighborsClassifier(metric='cosine', weights='distance'), 'clf__metric': 'euclidean', 'clf__n_neighbors': 9, 'clf__weights': 'distance', 'mrmr': 'passthrough', 'pca': PCA(n_components=0.999), 'sg': SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=401)}",0.8219032429558745,0.9520933977455717,0.9133046089567829,0.9430680680680681,0.877301214257736,0.8928078976705979,0.8826913297737097,0.863835725677831,0.8933756856382714,0.039793294570714885,12
8,3.780231326818466,0.3513479336396473,0.1415747106075287,0.041278171406070104,"KNeighborsClassifier(metric='cosine', weights='distance')",manhattan,3.0,uniform,passthrough,PCA(n_components=0.999),"SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=401)",,,,"{'clf': KNeighborsClassifier(metric='cosine', weights='distance'), 'clf__metric': 'manhattan', 'clf__n_neighbors': 3, 'clf__weights': 'uniform', 'mrmr': 'passthrough', 'pca': PCA(n_components=0.999), 'sg': SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=401)}",0.8537347155768209,0.9318231274753014,0.8698861905383645,0.9316816816816816,0.8830243286765026,0.919348608421835,0.8435159107355903,0.9052365762892078,0.892281392424413,0.03253375049909358,14
9,3.8172736167907715,0.080771287349595,0.08984911441802979,0.01701875163421386,"KNeighborsClassifier(metric='cosine', weights='distance')",manhattan,3.0,distance,passthrough,PCA(n_components=0.999),"SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=401)",,,,"{'clf': KNeighborsClassifier(metric='cosine', weights='distance'), 'clf__metric': 'manhattan', 'clf__n_neighbors': 3, 'clf__weights': 'distance', 'mrmr': 'passthrough', 'pca': PCA(n_components=0.999), 'sg': SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=401)}",0.8815124933545987,0.9318231274753014,0.8905318361840101,0.9316816816816816,0.8814140227183705,0.9302181736392262,0.8670201842398638,0.9052365762892078,0.9024297619477826,0.0244292627496324,6
