,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf,param_clf__metric,param_clf__n_neighbors,param_clf__weights,param_mrmr,param_pca,param_sg,param_clf__C,param_clf__kernel,param_clf__solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,mean_test_score,std_test_score,rank_test_score
0,4.120506465435028,0.19174442105839995,0.0648069679737091,0.009489263302502033,KNeighborsClassifier(metric='euclidean'),euclidean,3.0,uniform,passthrough,PCA(n_components=0.95),"SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=201)",,,,"{'clf': KNeighborsClassifier(metric='euclidean'), 'clf__metric': 'euclidean', 'clf__n_neighbors': 3, 'clf__weights': 'uniform', 'mrmr': 'passthrough', 'pca': PCA(n_components=0.95), 'sg': SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=201)}",0.8628389154704944,0.8570309439874657,0.832473778125952,0.9014014014014013,0.8607683770727249,0.8796500029337558,0.8593899743785327,0.863232527706212,0.8645982401345673,0.018429010926678424,12
1,4.258515864610672,0.3009370005124779,0.06229063868522644,0.009896398889779218,KNeighborsClassifier(metric='euclidean'),euclidean,3.0,distance,passthrough,PCA(n_components=0.95),"SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=201)",,,,"{'clf': KNeighborsClassifier(metric='euclidean'), 'clf__metric': 'euclidean', 'clf__n_neighbors': 3, 'clf__weights': 'distance', 'mrmr': 'passthrough', 'pca': PCA(n_components=0.95), 'sg': SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=201)}",0.8880914407230197,0.867900509204857,0.867383688035862,0.89502002002002,0.883916525220873,0.9140238416554206,0.8593899743785327,0.8452899439741545,0.8776269929015925,0.020475943916505868,5
2,3.7379953265190125,0.31672598433627946,0.1084648072719574,0.02961180720413306,KNeighborsClassifier(metric='euclidean'),euclidean,5.0,uniform,passthrough,PCA(n_components=0.95),"SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=201)",,,,"{'clf': KNeighborsClassifier(metric='euclidean'), 'clf__metric': 'euclidean', 'clf__n_neighbors': 5, 'clf__weights': 'uniform', 'mrmr': 'passthrough', 'pca': PCA(n_components=0.95), 'sg': SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=201)}",0.8610446570972886,0.8926589633111373,0.8736236236236237,0.8878878878878879,0.8648811855333595,0.8561457294294823,0.8545932836550686,0.8592248394879973,0.8687575212532306,0.013629004025350435,10
3,4.407594978809357,0.3710931058032091,0.08294597268104553,0.026485322760649632,KNeighborsClassifier(metric='euclidean'),euclidean,5.0,distance,passthrough,PCA(n_components=0.95),"SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=201)",,,,"{'clf': KNeighborsClassifier(metric='euclidean'), 'clf__metric': 'euclidean', 'clf__n_neighbors': 5, 'clf__weights': 'distance', 'mrmr': 'passthrough', 'pca': PCA(n_components=0.95), 'sg': SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=201)}",0.8610446570972886,0.8817893980937459,0.8508508508508509,0.89502002002002,0.8741404447926188,0.8809041835357625,0.8829113614582723,0.889262053735738,0.8769903711980371,0.013668995681160534,6
4,3.941746026277542,0.2912972855092147,0.10478806495666504,0.019926856939922227,KNeighborsClassifier(metric='euclidean'),euclidean,7.0,uniform,passthrough,PCA(n_components=0.95),"SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=201)",,,,"{'clf': KNeighborsClassifier(metric='euclidean'), 'clf__metric': 'euclidean', 'clf__n_neighbors': 7, 'clf__weights': 'uniform', 'mrmr': 'passthrough', 'pca': PCA(n_components=0.95), 'sg': SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=201)}",0.8610446570972886,0.9225638682160422,0.8172085128606867,0.8912825869347608,0.8241067154110633,0.8139387627373897,0.8401812083162198,0.7963133357870199,0.8458299559200588,0.04027632756476987,20
5,4.290290057659149,0.35573917094637025,0.07391494512557983,0.020050987651151965,KNeighborsClassifier(metric='euclidean'),euclidean,7.0,distance,passthrough,PCA(n_components=0.95),"SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=201)",,,,"{'clf': KNeighborsClassifier(metric='euclidean'), 'clf__metric': 'euclidean', 'clf__n_neighbors': 7, 'clf__weights': 'distance', 'mrmr': 'passthrough', 'pca': PCA(n_components=0.95), 'sg': SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=201)}",0.8610446570972886,0.9116943029986508,0.8440940940940941,0.9092842842842843,0.8556219262741002,0.8313872753232021,0.878114670734808,0.8541743344374925,0.8681769431554901,0.0274325691792173,11
6,3.926536202430725,0.5737244311415951,0.08805325627326965,0.03180198949367193,KNeighborsClassifier(metric='euclidean'),euclidean,9.0,uniform,passthrough,PCA(n_components=0.95),"SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=201)",,,,"{'clf': KNeighborsClassifier(metric='euclidean'), 'clf__metric': 'euclidean', 'clf__n_neighbors': 9, 'clf__weights': 'uniform', 'mrmr': 'passthrough', 'pca': PCA(n_components=0.95), 'sg': SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=201)}",0.8423710792131844,0.9090503547025286,0.8155982069025547,0.8980393436915176,0.7838490664577621,0.7729859766473038,0.7919013671302001,0.748793604056762,0.8203236248502267,0.05467654926919644,24
7,4.012671053409576,0.2799558561290067,0.07085701823234558,0.015162648223268247,KNeighborsClassifier(metric='euclidean'),euclidean,9.0,distance,passthrough,PCA(n_components=0.95),"SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=201)",,,,"{'clf': KNeighborsClassifier(metric='euclidean'), 'clf__metric': 'euclidean', 'clf__n_neighbors': 9, 'clf__weights': 'distance', 'mrmr': 'passthrough', 'pca': PCA(n_components=0.95), 'sg': SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=201)}",0.8610446570972886,0.8981807894851374,0.8440940940940941,0.9366866866866866,0.846362667014841,0.8278276516262786,0.8606661581489957,0.8379800024536866,0.8641053383258761,0.0338456796340333,13
8,3.8668609857559204,0.3501586888005922,0.09657740592956543,0.03161782649772143,KNeighborsClassifier(metric='euclidean'),manhattan,3.0,uniform,passthrough,PCA(n_components=0.95),"SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=201)",,,,"{'clf': KNeighborsClassifier(metric='euclidean'), 'clf__metric': 'manhattan', 'clf__n_neighbors': 3, 'clf__weights': 'uniform', 'mrmr': 'passthrough', 'pca': PCA(n_components=0.95), 'sg': SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=201)}",0.846424774056353,0.8910486573530052,0.8189602646124385,0.9017767767767768,0.878394699046873,0.8826864401807194,0.8273215787517847,0.8374228111070215,0.8605045002356215,0.029594080641583937,15
9,4.09565207362175,0.4444829405905442,0.0800524353981018,0.013365813877884835,KNeighborsClassifier(metric='euclidean'),manhattan,3.0,distance,passthrough,PCA(n_components=0.95),"SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=201)",,,,"{'clf': KNeighborsClassifier(metric='euclidean'), 'clf__metric': 'manhattan', 'clf__n_neighbors': 3, 'clf__weights': 'distance', 'mrmr': 'passthrough', 'pca': PCA(n_components=0.95), 'sg': SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=201)}",0.8577884104199893,0.9090503547025286,0.8328491535013275,0.9295545545545545,0.8855268311790051,0.892301824796104,0.8381911439691759,0.8399480636322743,0.8731512920943698,0.033865385034810846,7
10,4.116240441799164,0.45028825925896027,0.12055450677871704,0.025967923652214935,KNeighborsClassifier(metric='euclidean'),manhattan,5.0,uniform,passthrough,PCA(n_components=0.95),"SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=201)",,,,"{'clf': KNeighborsClassifier(metric='euclidean'), 'clf__metric': 'manhattan', 'clf__n_neighbors': 5, 'clf__weights': 'uniform', 'mrmr': 'passthrough', 'pca': PCA(n_components=0.95), 'sg': SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=201)}",0.8378965089491406,0.9019182225703966,0.836961961961962,0.9224224224224223,0.8556219262741002,0.8531264057579847,0.8310890101507951,0.8162239806976649,0.8569075548480583,0.034305803097020866,17
11,3.977762907743454,0.23951916185718672,0.0774296224117279,0.017227963467279485,KNeighborsClassifier(metric='euclidean'),manhattan,5.0,distance,passthrough,PCA(n_components=0.95),"SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=201)",,,,"{'clf': KNeighborsClassifier(metric='euclidean'), 'clf__metric': 'manhattan', 'clf__n_neighbors': 5, 'clf__weights': 'distance', 'mrmr': 'passthrough', 'pca': PCA(n_components=0.95), 'sg': SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=201)}",0.8378965089491406,0.9019182225703966,0.8302052052052052,0.9295545545545545,0.8787700744222483,0.8809041835357625,0.8798749242113086,0.8235339222181327,0.8703321994583437,0.03469747976326815,8
12,3.867336392402649,0.3972989671721122,0.08629831671714783,0.017973931757744914,KNeighborsClassifier(metric='euclidean'),manhattan,7.0,uniform,passthrough,PCA(n_components=0.95),"SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=201)",,,,"{'clf': KNeighborsClassifier(metric='euclidean'), 'clf__metric': 'manhattan', 'clf__n_neighbors': 7, 'clf__weights': 'uniform', 'mrmr': 'passthrough', 'pca': PCA(n_components=0.95), 'sg': SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=201)}",0.8610446570972886,0.9158071114592854,0.8058221264743004,0.9006832919876397,0.8102178265221744,0.8591650531009799,0.8136404975649827,0.801823907087065,0.8460255589117145,0.042065782382917694,19
13,4.097681641578674,0.39666185194477876,0.08168855309486389,0.026633390019755558,KNeighborsClassifier(metric='euclidean'),manhattan,7.0,distance,passthrough,PCA(n_components=0.95),"SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=201)",,,,"{'clf': KNeighborsClassifier(metric='euclidean'), 'clf__metric': 'manhattan', 'clf__n_neighbors': 7, 'clf__weights': 'distance', 'mrmr': 'passthrough', 'pca': PCA(n_components=0.95), 'sg': SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=201)}",0.8471557682083998,0.9158071114592854,0.836961961961962,0.9363113113113113,0.846362667014841,0.8947930724246513,0.8407043947661798,0.8392170694802273,0.8696641695783573,0.037227663342180285,9
14,3.8316375613212585,0.463163638608398,0.10284805297851562,0.04036407186487251,KNeighborsClassifier(metric='euclidean'),manhattan,9.0,uniform,passthrough,PCA(n_components=0.95),"SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=201)",,,,"{'clf': KNeighborsClassifier(metric='euclidean'), 'clf__metric': 'manhattan', 'clf__n_neighbors': 9, 'clf__weights': 'uniform', 'mrmr': 'passthrough', 'pca': PCA(n_components=0.95), 'sg': SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=201)}",0.8331118199539252,0.9266766766766766,0.8125788832310572,0.8939265352308831,0.8039778909344126,0.784586536016742,0.7703651548045141,0.7363615916247496,0.8201981360591201,0.059204673923148106,25
15,3.930960029363632,0.5802181596245003,0.07730227708816528,0.019548772911677895,KNeighborsClassifier(metric='euclidean'),manhattan,9.0,distance,passthrough,PCA(n_components=0.95),"SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=201)",,,,"{'clf': KNeighborsClassifier(metric='euclidean'), 'clf__metric': 'manhattan', 'clf__n_neighbors': 9, 'clf__weights': 'distance', 'mrmr': 'passthrough', 'pca': PCA(n_components=0.95), 'sg': SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=201)}",0.8378965089491406,0.9266766766766766,0.8260923967445707,0.9363113113113113,0.8556219262741002,0.8525861057325589,0.8232558821803674,0.8349435652067232,0.8616730466344311,0.04173904215207882,14
16,3.9177121222019196,0.47750826508745225,0.09477284550666809,0.02360491705204987,KNeighborsClassifier(metric='euclidean'),cosine,3.0,uniform,passthrough,PCA(n_components=0.95),"SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=201)",,,,"{'clf': KNeighborsClassifier(metric='euclidean'), 'clf__metric': 'cosine', 'clf__n_neighbors': 3, 'clf__weights': 'uniform', 'mrmr': 'passthrough', 'pca': PCA(n_components=0.95), 'sg': SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=201)}",0.8431020733652312,0.8926589633111373,0.8296285415850633,0.8807557557557557,0.8447523610567088,0.8422568405405935,0.8376679575192162,0.8566535803377908,0.853434509183937,0.020669295410023818,18
17,4.027264893054962,0.5695615058020338,0.0816907286643982,0.01532087352350909,KNeighborsClassifier(metric='euclidean'),cosine,3.0,distance,passthrough,PCA(n_components=0.95),"SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=201)",,,,"{'clf': KNeighborsClassifier(metric='euclidean'), 'clf__metric': 'cosine', 'clf__n_neighbors': 3, 'clf__weights': 'distance', 'mrmr': 'passthrough', 'pca': PCA(n_components=0.95), 'sg': SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=201)}",0.8954013822434875,0.9225638682160422,0.8574063193628411,0.9017767767767768,0.8825075075075075,0.8809041835357625,0.8816571808562655,0.8745961640698482,0.8871016728210663,0.01826598834616968,1
18,3.9679518043994904,0.5950213020038578,0.08392354846000671,0.02246165591670389,KNeighborsClassifier(metric='euclidean'),cosine,5.0,uniform,passthrough,PCA(n_components=0.95),"SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=201)",,,,"{'clf': KNeighborsClassifier(metric='euclidean'), 'clf__metric': 'cosine', 'clf__n_neighbors': 5, 'clf__weights': 'uniform', 'mrmr': 'passthrough', 'pca': PCA(n_components=0.95), 'sg': SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=201)}",0.8617756512493354,0.8695108151629891,0.8598761805283545,0.8882632632632633,0.8581244287766028,0.8604363472784525,0.8288006806313443,0.836231750705435,0.8578773896994721,0.017314832868194463,16
19,3.68104350566864,0.08942923097219611,0.07646036148071289,0.012120499506097565,KNeighborsClassifier(metric='euclidean'),cosine,5.0,distance,passthrough,PCA(n_components=0.95),"SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=201)",,,,"{'clf': KNeighborsClassifier(metric='euclidean'), 'clf__metric': 'cosine', 'clf__n_neighbors': 5, 'clf__weights': 'distance', 'mrmr': 'passthrough', 'pca': PCA(n_components=0.95), 'sg': SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=201)}",0.8731392876129719,0.8787700744222483,0.8885461548505027,0.9156656656656657,0.88501001001001,0.9001349527665318,0.8677682919673767,0.8860058070584386,0.8868800305442182,0.014279272224988114,2
20,4.021921277046204,0.45470768906872827,0.12273991107940674,0.03824170950252418,KNeighborsClassifier(metric='euclidean'),cosine,7.0,uniform,passthrough,PCA(n_components=0.95),"SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=201)",,,,"{'clf': KNeighborsClassifier(metric='euclidean'), 'clf__metric': 'cosine', 'clf__n_neighbors': 7, 'clf__weights': 'uniform', 'mrmr': 'passthrough', 'pca': PCA(n_components=0.95), 'sg': SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=201)}",0.8478867623604465,0.9065478522000261,0.8467380423902163,0.8726226226226226,0.8488651695173435,0.8194835611883667,0.8240039899078802,0.7672269251216619,0.8416718656635704,0.03812709265538581,21
21,3.974392980337143,0.45444388332720353,0.07728186249732971,0.016612881932225404,KNeighborsClassifier(metric='euclidean'),cosine,7.0,distance,passthrough,PCA(n_components=0.95),"SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=201)",,,,"{'clf': KNeighborsClassifier(metric='euclidean'), 'clf__metric': 'cosine', 'clf__n_neighbors': 7, 'clf__weights': 'distance', 'mrmr': 'passthrough', 'pca': PCA(n_components=0.95), 'sg': SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=201)}",0.865829346092504,0.9174174174174173,0.8492405448927187,0.9067817817817818,0.8917667667667668,0.8670152946468735,0.8750782334878444,0.8885310595836913,0.8827075555836997,0.021241744722421546,3
22,3.9821374714374542,0.33118211730704034,0.09576591849327087,0.016836925251118573,KNeighborsClassifier(metric='euclidean'),cosine,9.0,uniform,passthrough,PCA(n_components=0.95),"SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=201)",,,,"{'clf': KNeighborsClassifier(metric='euclidean'), 'clf__metric': 'cosine', 'clf__n_neighbors': 9, 'clf__weights': 'uniform', 'mrmr': 'passthrough', 'pca': PCA(n_components=0.95), 'sg': SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=201)}",0.8331118199539252,0.9266766766766766,0.8357270313792053,0.8953953953953954,0.8344594594594594,0.7858407166187487,0.8083157307985683,0.7611540506277348,0.8350851101137142,0.050791798634532176,22
23,3.8915642499923706,0.40128868389515643,0.07626110315322876,0.018946863618424997,KNeighborsClassifier(metric='euclidean'),cosine,9.0,distance,passthrough,PCA(n_components=0.95),"SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=201)",,,,"{'clf': KNeighborsClassifier(metric='euclidean'), 'clf__metric': 'cosine', 'clf__n_neighbors': 9, 'clf__weights': 'distance', 'mrmr': 'passthrough', 'pca': PCA(n_components=0.95), 'sg': SavitzkyGolayTransformer(deriv=1, polyorder=1, window_length=201)}",0.8517853978380294,0.9334334334334334,0.8558558558558558,0.9160410410410411,0.8757507507507508,0.8465303448140976,0.8846936181032291,0.8789156749683065,0.880375764600593,0.028925425831474276,4
